instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season,weathersit,day_type,usage_category
16485,2012-11-24,4,1,11,14,0,6,0,1,13.120000000000001,0.2879,33.0,31.0009,58,149,207,winter,Clear Cloudy,Weekend,Medium Usage
16486,2012-11-24,4,1,11,15,0,6,0,1,12.299999999999999,0.2727,36.0,31.0009,59,139,198,winter,Clear Cloudy,Weekend,Medium Usage
16487,2012-11-24,4,1,11,16,0,6,0,1,11.48,0.2424,38.0,30.002599999999997,43,127,170,winter,Clear Cloudy,Weekend,Medium Usage
16488,2012-11-24,4,1,11,17,0,6,0,1,10.66,0.2273,41.0,26.0027,29,97,126,winter,Clear Cloudy,Weekend,Medium Usage
16489,2012-11-24,4,1,11,18,0,6,0,1,10.66,0.2273,38.0,26.0027,22,123,145,winter,Clear Cloudy,Weekend,Medium Usage
16490,2012-11-24,4,1,11,19,0,6,0,1,10.66,0.2424,41.0,16.997899999999998,9,74,83,winter,Clear Cloudy,Weekend,Medium Usage
16491,2012-11-24,4,1,11,20,0,6,0,1,9.84,0.2121,44.0,19.0012,3,55,58,winter,Clear Cloudy,Weekend,Medium Usage
16492,2012-11-24,4,1,11,21,0,6,0,1,9.84,0.2273,44.0,12.998000000000001,9,66,75,winter,Clear Cloudy,Weekend,Medium Usage
16493,2012-11-24,4,1,11,22,0,6,0,1,9.84,0.2273,44.0,16.997899999999998,7,69,76,winter,Clear Cloudy,Weekend,Medium Usage
16494,2012-11-24,4,1,11,23,0,6,0,1,9.84,0.2273,44.0,12.998000000000001,9,48,57,winter,Clear Cloudy,Weekend,Medium Usage
16495,2012-11-25,4,1,11,0,0,0,0,1,9.02,0.2121,47.0,16.997899999999998,3,31,34,winter,Clear Cloudy,Weekend,Low Usage
16496,2012-11-25,4,1,11,1,0,0,0,1,9.02,0.2273,44.0,12.998000000000001,4,32,36,winter,Clear Cloudy,Weekend,Low Usage
16497,2012-11-25,4,1,11,2,0,0,0,1,9.02,0.197,44.0,23.9994,1,27,28,winter,Clear Cloudy,Weekend,Low Usage
16498,2012-11-25,4,1,11,3,0,0,0,1,9.02,0.2727,44.0,0.0,0,8,8,winter,Clear Cloudy,Weekend,Low Usage
16499,2012-11-25,4,1,11,4,0,0,0,1,9.02,0.2727,44.0,0.0,1,1,2,winter,Clear Cloudy,Weekend,Low Usage
16500,2012-11-25,4,1,11,5,0,0,0,2,9.02,0.2273,47.0,11.0014,0,3,3,winter,Mist Cloudy,Weekend,Low Usage
16501,2012-11-25,4,1,11,6,0,0,0,2,9.02,0.2424,47.0,7.0015,1,10,11,winter,Mist Cloudy,Weekend,Low Usage
16502,2012-11-25,4,1,11,7,0,0,0,2,9.02,0.2424,51.0,7.0015,2,19,21,winter,Mist Cloudy,Weekend,Low Usage
16503,2012-11-25,4,1,11,8,0,0,0,2,9.02,0.2273,51.0,12.998000000000001,2,32,34,winter,Mist Cloudy,Weekend,Low Usage
16504,2012-11-25,4,1,11,9,0,0,0,2,9.84,0.2273,48.0,15.001299999999999,13,83,96,winter,Mist Cloudy,Weekend,Medium Usage
16505,2012-11-25,4,1,11,10,0,0,0,1,9.84,0.2273,48.0,16.997899999999998,15,124,139,winter,Clear Cloudy,Weekend,Medium Usage
16506,2012-11-25,4,1,11,11,0,0,0,2,10.66,0.2576,41.0,15.001299999999999,49,155,204,winter,Mist Cloudy,Weekend,Medium Usage
16507,2012-11-25,4,1,11,12,0,0,0,2,10.66,0.2576,41.0,15.001299999999999,37,165,202,winter,Mist Cloudy,Weekend,Medium Usage
16508,2012-11-25,4,1,11,13,0,0,0,2,10.66,0.2576,41.0,11.0014,37,158,195,winter,Mist Cloudy,Weekend,Medium Usage
16509,2012-11-25,4,1,11,14,0,0,0,2,12.299999999999999,0.2879,42.0,16.997899999999998,33,170,203,winter,Mist Cloudy,Weekend,Medium Usage
16510,2012-11-25,4,1,11,15,0,0,0,1,12.299999999999999,0.2879,42.0,16.997899999999998,36,209,245,winter,Clear Cloudy,Weekend,Medium Usage
16511,2012-11-25,4,1,11,16,0,0,0,1,12.299999999999999,0.2879,39.0,15.001299999999999,25,203,228,winter,Clear Cloudy,Weekend,Medium Usage
16512,2012-11-25,4,1,11,17,0,0,0,1,11.48,0.2727,41.0,11.0014,11,170,181,winter,Clear Cloudy,Weekend,Medium Usage
16513,2012-11-25,4,1,11,18,0,0,0,1,10.66,0.2576,44.0,11.0014,9,132,141,winter,Clear Cloudy,Weekend,Medium Usage
16514,2012-11-25,4,1,11,19,0,0,0,1,10.66,0.303,41.0,0.0,13,114,127,winter,Clear Cloudy,Weekend,Medium Usage
16515,2012-11-25,4,1,11,20,0,0,0,1,9.84,0.2879,60.0,0.0,9,110,119,winter,Clear Cloudy,Weekend,Medium Usage
16516,2012-11-25,4,1,11,21,0,0,0,1,10.66,0.303,48.0,0.0,4,60,64,winter,Clear Cloudy,Weekend,Medium Usage
16517,2012-11-25,4,1,11,22,0,0,0,1,9.84,0.2879,60.0,0.0,3,59,62,winter,Clear Cloudy,Weekend,Medium Usage
16518,2012-11-25,4,1,11,23,0,0,0,1,9.02,0.2576,69.0,6.0032,1,40,41,winter,Clear Cloudy,Weekend,Medium Usage
16519,2012-11-26,4,1,11,0,0,1,1,1,9.02,0.2727,69.0,0.0,4,19,23,winter,Clear Cloudy,Workday,Low Usage
16520,2012-11-26,4,1,11,1,0,1,1,1,8.200000000000001,0.2576,69.0,0.0,1,9,10,winter,Clear Cloudy,Workday,Low Usage
16521,2012-11-26,4,1,11,2,0,1,1,1,8.200000000000001,0.2576,69.0,0.0,0,5,5,winter,Clear Cloudy,Workday,Low Usage
16522,2012-11-26,4,1,11,3,0,1,1,1,8.200000000000001,0.2576,69.0,0.0,1,4,5,winter,Clear Cloudy,Workday,Low Usage
16523,2012-11-26,4,1,11,4,0,1,1,1,9.02,0.2727,69.0,0.0,0,10,10,winter,Clear Cloudy,Workday,Low Usage
16524,2012-11-26,4,1,11,5,0,1,1,1,9.02,0.2273,69.0,11.0014,0,41,41,winter,Clear Cloudy,Workday,Medium Usage
16525,2012-11-26,4,1,11,6,0,1,1,1,9.02,0.2727,69.0,0.0,1,123,124,winter,Clear Cloudy,Workday,Medium Usage
16526,2012-11-26,4,1,11,7,0,1,1,1,9.84,0.2879,65.0,0.0,2,363,365,winter,Clear Cloudy,Workday,High Usage
16527,2012-11-26,4,1,11,8,0,1,1,1,9.84,0.2879,65.0,0.0,9,629,638,winter,Clear Cloudy,Workday,High Usage
16528,2012-11-26,4,1,11,9,0,1,1,1,11.48,0.303,56.00000000000001,6.0032,10,276,286,winter,Clear Cloudy,Workday,High Usage
16529,2012-11-26,4,1,11,10,0,1,1,1,13.120000000000001,0.3485,49.0,0.0,20,127,147,winter,Clear Cloudy,Workday,Medium Usage
16530,2012-11-26,4,1,11,11,0,1,1,1,16.400000000000002,0.4091,37.0,19.999499999999998,18,112,130,winter,Clear Cloudy,Workday,Medium Usage
16531,2012-11-26,4,1,11,12,0,1,1,1,17.22,0.4242,35.0,7.0015,22,188,210,winter,Clear Cloudy,Workday,Medium Usage
16532,2012-11-26,4,1,11,13,0,1,1,1,17.22,0.4242,35.0,7.0015,20,197,217,winter,Clear Cloudy,Workday,Medium Usage
16533,2012-11-26,4,1,11,14,0,1,1,1,17.22,0.4242,35.0,0.0,51,177,228,winter,Clear Cloudy,Workday,Medium Usage
16534,2012-11-26,4,1,11,15,0,1,1,1,17.22,0.4242,35.0,6.0032,49,181,230,winter,Clear Cloudy,Workday,Medium Usage
16535,2012-11-26,4,1,11,16,0,1,1,1,18.04,0.4394,30.0,0.0,49,297,346,winter,Clear Cloudy,Workday,High Usage
16536,2012-11-26,4,1,11,17,0,1,1,1,17.22,0.4242,32.0,0.0,13,540,553,winter,Clear Cloudy,Workday,High Usage
16537,2012-11-26,4,1,11,18,0,1,1,1,14.76,0.3485,50.0,11.0014,19,502,521,winter,Clear Cloudy,Workday,High Usage
16538,2012-11-26,4,1,11,19,0,1,1,1,13.940000000000001,0.3636,53.0,0.0,16,355,371,winter,Clear Cloudy,Workday,High Usage
16539,2012-11-26,4,1,11,20,0,1,1,1,13.940000000000001,0.3636,49.0,0.0,12,265,277,winter,Clear Cloudy,Workday,Medium Usage
16540,2012-11-26,4,1,11,21,0,1,1,1,13.940000000000001,0.3636,49.0,0.0,9,172,181,winter,Clear Cloudy,Workday,Medium Usage
16541,2012-11-26,4,1,11,22,0,1,1,1,13.120000000000001,0.3485,61.0,0.0,3,101,104,winter,Clear Cloudy,Workday,Medium Usage
16542,2012-11-26,4,1,11,23,0,1,1,2,13.120000000000001,0.3333,66.0,7.0015,8,57,65,winter,Mist Cloudy,Workday,Medium Usage
16543,2012-11-27,4,1,11,0,0,2,1,2,13.120000000000001,0.3333,66.0,6.0032,2,24,26,winter,Mist Cloudy,Workday,Low Usage
16544,2012-11-27,4,1,11,1,0,2,1,2,13.120000000000001,0.3333,70.0,8.9981,0,6,6,winter,Mist Cloudy,Workday,Low Usage
16545,2012-11-27,4,1,11,2,0,2,1,2,13.120000000000001,0.3182,70.0,11.0014,0,5,5,winter,Mist Cloudy,Workday,Low Usage
16546,2012-11-27,4,1,11,3,0,2,1,3,13.120000000000001,0.3333,70.0,8.9981,1,3,4,winter,Light Rain/Snow,Workday,Low Usage
16547,2012-11-27,4,1,11,4,0,2,1,3,12.299999999999999,0.2879,81.0,12.998000000000001,0,5,5,winter,Light Rain/Snow,Workday,Low Usage
16548,2012-11-27,4,1,11,5,0,2,1,2,12.299999999999999,0.2879,81.0,15.001299999999999,0,31,31,winter,Mist Cloudy,Workday,Low Usage
16549,2012-11-27,4,1,11,6,0,2,1,2,12.299999999999999,0.303,81.0,11.0014,3,97,100,winter,Mist Cloudy,Workday,Medium Usage
16550,2012-11-27,4,1,11,7,0,2,1,3,12.299999999999999,0.303,81.0,8.9981,4,289,293,winter,Light Rain/Snow,Workday,High Usage
16551,2012-11-27,4,1,11,8,0,2,1,3,13.120000000000001,0.3182,81.0,11.0014,6,494,500,winter,Light Rain/Snow,Workday,High Usage
16552,2012-11-27,4,1,11,9,0,2,1,2,13.120000000000001,0.3333,81.0,8.9981,11,257,268,winter,Mist Cloudy,Workday,Medium Usage
16553,2012-11-27,4,1,11,10,0,2,1,3,13.120000000000001,0.3182,81.0,12.998000000000001,5,52,57,winter,Light Rain/Snow,Workday,Medium Usage
16554,2012-11-27,4,1,11,11,0,2,1,3,12.299999999999999,0.2727,87.0,19.999499999999998,6,59,65,winter,Light Rain/Snow,Workday,Medium Usage
16555,2012-11-27,4,1,11,12,0,2,1,3,11.48,0.2576,87.0,26.0027,6,70,76,winter,Light Rain/Snow,Workday,Medium Usage
16556,2012-11-27,4,1,11,13,0,2,1,3,11.48,0.2727,87.0,16.997899999999998,4,73,77,winter,Light Rain/Snow,Workday,Medium Usage
16557,2012-11-27,4,1,11,14,0,2,1,3,11.48,0.2576,87.0,23.9994,8,86,94,winter,Light Rain/Snow,Workday,Medium Usage
16558,2012-11-27,4,1,11,15,0,2,1,2,12.299999999999999,0.2727,75.0,19.999499999999998,9,146,155,winter,Mist Cloudy,Workday,Medium Usage
16559,2012-11-27,4,1,11,16,0,2,1,2,12.299999999999999,0.2727,75.0,19.999499999999998,5,252,257,winter,Mist Cloudy,Workday,Medium Usage
16560,2012-11-27,4,1,11,17,0,2,1,2,12.299999999999999,0.2727,75.0,26.0027,13,514,527,winter,Mist Cloudy,Workday,High Usage
16561,2012-11-27,4,1,11,18,0,2,1,1,10.66,0.2273,81.0,23.9994,13,469,482,winter,Clear Cloudy,Workday,High Usage
16562,2012-11-27,4,1,11,19,0,2,1,1,10.66,0.2576,73.0,19.999499999999998,12,338,350,winter,Clear Cloudy,Workday,High Usage
16563,2012-11-27,4,1,11,20,0,2,1,1,10.66,0.2273,75.0,22.0028,4,228,232,winter,Clear Cloudy,Workday,Medium Usage
16564,2012-11-27,4,1,11,21,0,2,1,1,9.84,0.2121,81.0,19.0012,6,179,185,winter,Clear Cloudy,Workday,Medium Usage
16565,2012-11-27,4,1,11,22,0,2,1,1,9.84,0.2424,81.0,11.0014,2,95,97,winter,Clear Cloudy,Workday,Medium Usage
16566,2012-11-27,4,1,11,23,0,2,1,2,10.66,0.2424,81.0,16.997899999999998,3,64,67,winter,Mist Cloudy,Workday,Medium Usage
16567,2012-11-28,4,1,11,0,0,3,1,2,10.66,0.2424,75.0,16.997899999999998,1,22,23,winter,Mist Cloudy,Workday,Low Usage
16568,2012-11-28,4,1,11,1,0,3,1,2,10.66,0.2576,75.0,15.001299999999999,0,12,12,winter,Mist Cloudy,Workday,Low Usage
16569,2012-11-28,4,1,11,2,0,3,1,2,10.66,0.2576,75.0,15.001299999999999,0,1,1,winter,Mist Cloudy,Workday,Low Usage
16570,2012-11-28,4,1,11,3,0,3,1,2,10.66,0.2576,70.0,15.001299999999999,0,3,3,winter,Mist Cloudy,Workday,Low Usage
16571,2012-11-28,4,1,11,4,0,3,1,2,10.66,0.2576,70.0,12.998000000000001,0,4,4,winter,Mist Cloudy,Workday,Low Usage
16572,2012-11-28,4,1,11,5,0,3,1,2,10.66,0.2727,70.0,8.9981,0,39,39,winter,Mist Cloudy,Workday,Low Usage
16573,2012-11-28,4,1,11,6,0,3,1,2,10.66,0.2576,65.0,15.001299999999999,4,132,136,winter,Mist Cloudy,Workday,Medium Usage
16574,2012-11-28,4,1,11,7,0,3,1,2,10.66,0.2576,56.00000000000001,12.998000000000001,6,403,409,winter,Mist Cloudy,Workday,High Usage
16575,2012-11-28,4,1,11,8,0,3,1,1,9.84,0.2121,60.0,19.0012,9,683,692,winter,Clear Cloudy,Workday,High Usage
16576,2012-11-28,4,1,11,9,0,3,1,1,11.48,0.2727,52.0,12.998000000000001,13,309,322,winter,Clear Cloudy,Workday,High Usage
16577,2012-11-28,4,1,11,10,0,3,1,1,12.299999999999999,0.3182,49.0,7.0015,17,144,161,winter,Clear Cloudy,Workday,Medium Usage
16578,2012-11-28,4,1,11,11,0,3,1,1,13.120000000000001,0.3182,45.0,11.0014,19,127,146,winter,Clear Cloudy,Workday,Medium Usage
16579,2012-11-28,4,1,11,12,0,3,1,1,13.940000000000001,0.303,42.0,26.0027,19,189,208,winter,Clear Cloudy,Workday,Medium Usage
16580,2012-11-28,4,1,11,13,0,3,1,1,13.940000000000001,0.3333,42.0,12.998000000000001,21,193,214,winter,Clear Cloudy,Workday,Medium Usage
16581,2012-11-28,4,1,11,14,0,3,1,1,14.76,0.3333,40.0,19.999499999999998,15,161,176,winter,Clear Cloudy,Workday,Medium Usage
16582,2012-11-28,4,1,11,15,0,3,1,1,14.76,0.3333,32.0,22.0028,7,172,179,winter,Clear Cloudy,Workday,Medium Usage
16583,2012-11-28,4,1,11,16,0,3,1,1,14.76,0.3333,28.999999999999996,16.997899999999998,9,316,325,winter,Clear Cloudy,Workday,High Usage
16584,2012-11-28,4,1,11,17,0,3,1,1,13.940000000000001,0.3333,31.0,8.9981,17,546,563,winter,Clear Cloudy,Workday,High Usage
16585,2012-11-28,4,1,11,18,0,3,1,1,13.120000000000001,0.303,33.0,19.0012,12,530,542,winter,Clear Cloudy,Workday,High Usage
16586,2012-11-28,4,1,11,19,0,3,1,1,13.120000000000001,0.3182,36.0,11.0014,9,378,387,winter,Clear Cloudy,Workday,High Usage
16587,2012-11-28,4,1,11,20,0,3,1,1,13.120000000000001,0.3333,36.0,8.9981,5,258,263,winter,Clear Cloudy,Workday,Medium Usage
16588,2012-11-28,4,1,11,21,0,3,1,1,12.299999999999999,0.303,39.0,11.0014,4,219,223,winter,Clear Cloudy,Workday,Medium Usage
16589,2012-11-28,4,1,11,22,0,3,1,1,11.48,0.2727,45.0,11.0014,6,148,154,winter,Clear Cloudy,Workday,Medium Usage
16590,2012-11-28,4,1,11,23,0,3,1,1,10.66,0.2727,48.0,8.9981,5,73,78,winter,Clear Cloudy,Workday,Medium Usage
16591,2012-11-29,4,1,11,0,0,4,1,1,9.84,0.2576,56.00000000000001,6.0032,4,25,29,winter,Clear Cloudy,Workday,Low Usage
16592,2012-11-29,4,1,11,1,0,4,1,1,9.02,0.2576,64.0,6.0032,1,15,16,winter,Clear Cloudy,Workday,Low Usage
16593,2012-11-29,4,1,11,2,0,4,1,1,9.02,0.2727,64.0,0.0,1,6,7,winter,Clear Cloudy,Workday,Low Usage
16594,2012-11-29,4,1,11,4,0,4,1,1,8.200000000000001,0.2273,75.0,6.0032,0,7,7,winter,Clear Cloudy,Workday,Low Usage
16595,2012-11-29,4,1,11,5,0,4,1,1,8.200000000000001,0.2576,69.0,0.0,0,42,42,winter,Clear Cloudy,Workday,Medium Usage
16596,2012-11-29,4,1,11,6,0,4,1,1,9.02,0.2727,69.0,0.0,1,120,121,winter,Clear Cloudy,Workday,Medium Usage
16597,2012-11-29,4,1,11,7,0,4,1,1,8.200000000000001,0.2576,64.0,0.0,8,354,362,winter,Clear Cloudy,Workday,High Usage
16598,2012-11-29,4,1,11,8,0,4,1,1,8.200000000000001,0.2273,69.0,7.0015,15,664,679,winter,Clear Cloudy,Workday,High Usage
16599,2012-11-29,4,1,11,9,0,4,1,1,9.84,0.2879,60.0,0.0,13,286,299,winter,Clear Cloudy,Workday,High Usage
16600,2012-11-29,4,1,11,10,0,4,1,1,11.48,0.303,65.0,6.0032,25,153,178,winter,Clear Cloudy,Workday,Medium Usage
16601,2012-11-29,4,1,11,11,0,4,1,1,14.76,0.3485,37.0,15.001299999999999,13,150,163,winter,Clear Cloudy,Workday,Medium Usage
16602,2012-11-29,4,1,11,12,0,4,1,1,14.76,0.3485,40.0,11.0014,11,225,236,winter,Clear Cloudy,Workday,Medium Usage
16603,2012-11-29,4,1,11,13,0,4,1,1,15.58,0.3939,32.0,8.9981,15,209,224,winter,Clear Cloudy,Workday,Medium Usage
16604,2012-11-29,4,1,11,14,0,4,1,1,14.76,0.3485,43.0,15.001299999999999,13,174,187,winter,Clear Cloudy,Workday,Medium Usage
16605,2012-11-29,4,1,11,15,0,4,1,1,14.76,0.3333,43.0,19.0012,19,201,220,winter,Clear Cloudy,Workday,Medium Usage
16606,2012-11-29,4,1,11,16,0,4,1,1,14.76,0.3485,40.0,15.001299999999999,24,346,370,winter,Clear Cloudy,Workday,High Usage
16607,2012-11-29,4,1,11,17,0,4,1,1,13.940000000000001,0.3333,39.0,12.998000000000001,17,544,561,winter,Clear Cloudy,Workday,High Usage
16608,2012-11-29,4,1,11,18,0,4,1,1,13.120000000000001,0.3182,49.0,11.0014,17,520,537,winter,Clear Cloudy,Workday,High Usage
16609,2012-11-29,4,1,11,19,0,4,1,1,12.299999999999999,0.2879,52.0,12.998000000000001,18,326,344,winter,Clear Cloudy,Workday,High Usage
16610,2012-11-29,4,1,11,20,0,4,1,1,12.299999999999999,0.303,52.0,11.0014,11,241,252,winter,Clear Cloudy,Workday,Medium Usage
16611,2012-11-29,4,1,11,21,0,4,1,1,10.66,0.2727,65.0,8.9981,7,201,208,winter,Clear Cloudy,Workday,Medium Usage
16612,2012-11-29,4,1,11,22,0,4,1,1,10.66,0.2879,70.0,6.0032,4,147,151,winter,Clear Cloudy,Workday,Medium Usage
16613,2012-11-29,4,1,11,23,0,4,1,1,11.48,0.3182,61.0,0.0,6,124,130,winter,Clear Cloudy,Workday,Medium Usage
16614,2012-11-30,4,1,11,0,0,5,1,1,10.66,0.2576,70.0,11.0014,4,48,52,winter,Clear Cloudy,Workday,Medium Usage
16615,2012-11-30,4,1,11,1,0,5,1,1,9.84,0.2576,70.0,6.0032,2,17,19,winter,Clear Cloudy,Workday,Low Usage
16616,2012-11-30,4,1,11,2,0,5,1,1,9.84,0.2879,75.0,0.0,2,10,12,winter,Clear Cloudy,Workday,Low Usage
16617,2012-11-30,4,1,11,3,0,5,1,1,9.84,0.2879,75.0,0.0,0,4,4,winter,Clear Cloudy,Workday,Low Usage
16618,2012-11-30,4,1,11,4,0,5,1,1,9.02,0.2727,75.0,0.0,0,3,3,winter,Clear Cloudy,Workday,Low Usage
16619,2012-11-30,4,1,11,5,0,5,1,1,8.200000000000001,0.2576,80.0,0.0,1,39,40,winter,Clear Cloudy,Workday,Low Usage
16620,2012-11-30,4,1,11,6,0,5,1,1,8.200000000000001,0.2576,86.0,0.0,2,104,106,winter,Clear Cloudy,Workday,Medium Usage
16621,2012-11-30,4,1,11,7,0,5,1,1,9.02,0.2727,80.0,0.0,6,346,352,winter,Clear Cloudy,Workday,High Usage
16622,2012-11-30,4,1,11,8,0,5,1,2,9.02,0.2576,80.0,6.0032,20,709,729,winter,Mist Cloudy,Workday,High Usage
16623,2012-11-30,4,1,11,9,0,5,1,1,9.84,0.2576,75.0,6.0032,17,313,330,winter,Clear Cloudy,Workday,High Usage
16624,2012-11-30,4,1,11,10,0,5,1,2,12.299999999999999,0.3333,65.0,0.0,10,159,169,winter,Mist Cloudy,Workday,Medium Usage
16625,2012-11-30,4,1,11,11,0,5,1,2,13.940000000000001,0.3485,53.0,6.0032,31,170,201,winter,Mist Cloudy,Workday,Medium Usage
16626,2012-11-30,4,1,11,12,0,5,1,2,15.58,0.3939,46.0,0.0,25,243,268,winter,Mist Cloudy,Workday,Medium Usage
16627,2012-11-30,4,1,11,13,0,5,1,2,16.400000000000002,0.4091,40.0,11.0014,21,241,262,winter,Mist Cloudy,Workday,Medium Usage
16628,2012-11-30,4,1,11,14,0,5,1,2,16.400000000000002,0.4091,40.0,7.0015,26,225,251,winter,Mist Cloudy,Workday,Medium Usage
16629,2012-11-30,4,1,11,15,0,5,1,2,17.22,0.4242,38.0,7.0015,34,262,296,winter,Mist Cloudy,Workday,High Usage
16630,2012-11-30,4,1,11,16,0,5,1,1,16.400000000000002,0.4091,43.0,8.9981,37,368,405,winter,Clear Cloudy,Workday,High Usage
16631,2012-11-30,4,1,11,17,0,5,1,1,14.76,0.3485,50.0,12.998000000000001,31,551,582,winter,Clear Cloudy,Workday,High Usage
16632,2012-11-30,4,1,11,18,0,5,1,2,13.940000000000001,0.3636,61.0,0.0,20,489,509,winter,Mist Cloudy,Workday,High Usage
16633,2012-11-30,4,1,11,19,0,5,1,1,13.120000000000001,0.3485,66.0,0.0,18,359,377,winter,Clear Cloudy,Workday,High Usage
16634,2012-11-30,4,1,11,20,0,5,1,1,13.120000000000001,0.3485,66.0,0.0,12,233,245,winter,Clear Cloudy,Workday,Medium Usage
16635,2012-11-30,4,1,11,21,0,5,1,1,12.299999999999999,0.3182,75.0,6.0032,14,169,183,winter,Clear Cloudy,Workday,Medium Usage
16636,2012-11-30,4,1,11,22,0,5,1,1,12.299999999999999,0.3333,75.0,0.0,18,145,163,winter,Clear Cloudy,Workday,Medium Usage
16637,2012-11-30,4,1,11,23,0,5,1,2,12.299999999999999,0.3182,75.0,6.0032,11,99,110,winter,Mist Cloudy,Workday,Medium Usage
16638,2012-12-01,4,1,12,0,0,6,0,1,10.66,0.303,81.0,0.0,9,99,108,winter,Clear Cloudy,Weekend,Medium Usage
16639,2012-12-01,4,1,12,1,0,6,0,1,10.66,0.303,81.0,0.0,5,64,69,winter,Clear Cloudy,Weekend,Medium Usage
16640,2012-12-01,4,1,12,2,0,6,0,2,10.66,0.303,81.0,0.0,3,47,50,winter,Mist Cloudy,Weekend,Medium Usage
16641,2012-12-01,4,1,12,3,0,6,0,2,10.66,0.2727,81.0,8.9981,1,14,15,winter,Mist Cloudy,Weekend,Low Usage
16642,2012-12-01,4,1,12,4,0,6,0,1,10.66,0.2879,81.0,6.0032,0,5,5,winter,Clear Cloudy,Weekend,Low Usage
16643,2012-12-01,4,1,12,5,0,6,0,1,9.84,0.2576,87.0,6.0032,1,12,13,winter,Clear Cloudy,Weekend,Low Usage
16644,2012-12-01,4,1,12,6,0,6,0,1,9.84,0.2424,87.0,8.9981,7,20,27,winter,Clear Cloudy,Weekend,Low Usage
16645,2012-12-01,4,1,12,7,0,6,0,2,9.84,0.2424,87.0,8.9981,7,56,63,winter,Mist Cloudy,Weekend,Medium Usage
16646,2012-12-01,4,1,12,8,0,6,0,2,9.84,0.2424,87.0,8.9981,11,133,144,winter,Mist Cloudy,Weekend,Medium Usage
16647,2012-12-01,4,1,12,9,0,6,0,2,10.66,0.2424,93.0,16.997899999999998,34,159,193,winter,Mist Cloudy,Weekend,Medium Usage
16648,2012-12-01,4,1,12,10,0,6,0,2,11.48,0.2727,89.0,11.0014,45,211,256,winter,Mist Cloudy,Weekend,Medium Usage
16649,2012-12-01,4,1,12,11,0,6,0,2,13.120000000000001,0.3333,76.0,7.0015,74,318,392,winter,Mist Cloudy,Weekend,High Usage
16650,2012-12-01,4,1,12,12,0,6,0,2,13.120000000000001,0.3333,81.0,6.0032,119,327,446,winter,Mist Cloudy,Weekend,High Usage
16651,2012-12-01,4,1,12,13,0,6,0,2,13.940000000000001,0.3636,76.0,0.0,123,386,509,winter,Mist Cloudy,Weekend,High Usage
16652,2012-12-01,4,1,12,14,0,6,0,2,14.76,0.3788,71.0,0.0,110,369,479,winter,Mist Cloudy,Weekend,High Usage
16653,2012-12-01,4,1,12,15,0,6,0,2,16.400000000000002,0.4091,62.0,0.0,113,371,484,winter,Mist Cloudy,Weekend,High Usage
16654,2012-12-01,4,1,12,16,0,6,0,2,15.58,0.3939,66.0,0.0,89,354,443,winter,Mist Cloudy,Weekend,High Usage
16655,2012-12-01,4,1,12,17,0,6,0,2,13.940000000000001,0.3485,76.0,7.0015,50,270,320,winter,Mist Cloudy,Weekend,High Usage
16656,2012-12-01,4,1,12,18,0,6,0,2,13.940000000000001,0.3636,76.0,0.0,42,255,297,winter,Mist Cloudy,Weekend,High Usage
16657,2012-12-01,4,1,12,19,0,6,0,2,13.120000000000001,0.3485,81.0,0.0,30,219,249,winter,Mist Cloudy,Weekend,Medium Usage
16658,2012-12-01,4,1,12,20,0,6,0,1,13.120000000000001,0.3485,81.0,0.0,28,170,198,winter,Clear Cloudy,Weekend,Medium Usage
16659,2012-12-01,4,1,12,21,0,6,0,2,12.299999999999999,0.3333,87.0,0.0,23,135,158,winter,Mist Cloudy,Weekend,Medium Usage
16660,2012-12-01,4,1,12,22,0,6,0,2,12.299999999999999,0.3333,87.0,0.0,17,130,147,winter,Mist Cloudy,Weekend,Medium Usage
16661,2012-12-01,4,1,12,23,0,6,0,2,13.120000000000001,0.3485,81.0,0.0,10,116,126,winter,Mist Cloudy,Weekend,Medium Usage
16662,2012-12-02,4,1,12,0,0,0,0,2,12.299999999999999,0.3182,87.0,6.0032,9,108,117,winter,Mist Cloudy,Weekend,Medium Usage
16663,2012-12-02,4,1,12,1,0,0,0,2,12.299999999999999,0.3182,87.0,6.0032,10,84,94,winter,Mist Cloudy,Weekend,Medium Usage
16664,2012-12-02,4,1,12,2,0,0,0,2,12.299999999999999,0.3333,87.0,0.0,2,72,74,winter,Mist Cloudy,Weekend,Medium Usage
16665,2012-12-02,4,1,12,3,0,0,0,2,10.66,0.303,93.0,0.0,4,21,25,winter,Mist Cloudy,Weekend,Low Usage
16666,2012-12-02,4,1,12,4,0,0,0,2,10.66,0.303,93.0,0.0,1,6,7,winter,Mist Cloudy,Weekend,Low Usage
16667,2012-12-02,4,1,12,5,0,0,0,2,10.66,0.303,93.0,0.0,1,7,8,winter,Mist Cloudy,Weekend,Low Usage
16668,2012-12-02,4,1,12,6,0,0,0,2,9.84,0.2424,93.0,8.9981,1,15,16,winter,Mist Cloudy,Weekend,Low Usage
16669,2012-12-02,4,1,12,7,0,0,0,2,9.84,0.2424,93.0,8.9981,5,26,31,winter,Mist Cloudy,Weekend,Low Usage
